0rder,ECG1,ECG2
1246,0.205,-0.25
1247,0.235,-0.27
1248,0.255,-0.285
1249,0.235,-0.31
1250,0.25,-0.34
1251,0.215,-0.365
1252,0.18,-0.395
1253,0.19,-0.415
1254,0.175,-0.41
1255,0.155,-0.43
1256,0.155,-0.44
1257,0.13,-0.46
1258,0.105,-0.48
1259,0.12,-0.535
1260,0.12,-0.555
1261,0.125,-0.56
1262,0.115,-0.56
1263,0.14,-0.555
1264,0.12,-0.57
1265,0.15,-0.565
1266,0.125,-0.57
1267,0.11,-0.565
1268,0.145,-0.56
1269,0.12,-0.565
1270,0.125,-0.57
1271,0.12,-0.555
1272,0.125,-0.57
1273,0.095,-0.57
1274,0.095,-0.55
1275,0.11,-0.565
1276,0.115,-0.57
1277,0.095,-0.545
1278,0.095,-0.55
1279,0.085,-0.535
1280,0.105,-0.535
1281,0.115,-0.535
1282,0.095,-0.49
1283,0.1,-0.39
1284,0.1,-0.27
1285,0.12,-0.095
1286,0.135,0.17
1287,0.165,0.5
1288,0.165,0.79
1289,0.065,0.975
1290,-0.1,1.22
1291,-0.415,1.52
1292,-0.72,1.74
1293,-0.945,1.805
1294,-1.08,1.795
1295,-1.1,1.685
1296,-1.035,1.515
1297,-0.925,1.3
1298,-0.875,1.085
1299,-0.84,0.91
1300,-0.795,0.78
1301,-0.705,0.81
1302,-0.68,0.995
1303,-0.64,1.265
1304,-0.605,1.42
1305,-0.55,1.135
1306,-0.465,0.505
1307,-0.415,-0.16
1308,-0.38,-0.565
1309,-0.345,-0.795
1310,-0.265,-0.815
1311,-0.19,-0.79
1312,-0.09,-0.765
1313,-0.005,-0.77
1314,0.085,-0.74
1315,0.165,-0.685
1316,0.21,-0.68
1317,0.26,-0.66
1318,0.285,-0.67
1319,0.32,-0.67
1320,0.3,-0.655
1321,0.33,-0.64
1322,0.325,-0.665
1323,0.335,-0.62
1324,0.34,-0.605
1325,0.34,-0.61
1326,0.335,-0.62
1327,0.355,-0.61
1328,0.38,-0.595
1329,0.375,-0.59
1330,0.365,-0.595
1331,0.365,-0.59
1332,0.355,-0.58
1333,0.4,-0.58
1334,0.42,-0.58
1335,0.405,-0.585
1336,0.425,-0.61
1337,0.42,-0.59
1338,0.445,-0.605
1339,0.46,-0.615
1340,0.445,-0.63
1341,0.47,-0.62
1342,0.515,-0.655
1343,0.49,-0.67
1344,0.52,-0.69
1345,0.515,-0.695
1346,0.535,-0.725
1347,0.555,-0.74
1348,0.545,-0.75
1349,0.58,-0.735
1350,0.585,-0.755
1351,0.61,-0.775
1352,0.59,-0.785
1353,0.6,-0.805
1354,0.6,-0.78
1355,0.6,-0.77
1356,0.595,-0.74
1357,0.585,-0.73
1358,0.58,-0.695
1359,0.555,-0.665
1360,0.54,-0.63
1361,0.54,-0.575
1362,0.515,-0.525
1363,0.51,-0.47
1364,0.465,-0.46
1365,0.46,-0.435
1366,0.4,-0.4
1367,0.385,-0.39
1368,0.37,-0.385
1369,0.345,-0.385
1370,0.325,-0.4
1371,0.3,-0.41
1372,0.275,-0.42
1373,0.265,-0.425
1374,0.27,-0.44
1375,0.25,-0.45
1376,0.245,-0.47
1377,0.185,-0.48
1378,0.195,-0.46
1379,0.215,-0.465
1380,0.205,-0.475
1381,0.165,-0.465
1382,0.175,-0.475
1383,0.16,-0.475
1384,0.165,-0.495
1385,0.155,-0.495
1386,0.165,-0.5
1387,0.17,-0.51
1388,0.155,-0.495
1389,0.135,-0.5
1390,0.155,-0.505
1391,0.17,-0.51
1392,0.165,-0.53
1393,0.135,-0.51
1394,0.155,-0.525
1395,0.155,-0.54
1396,0.175,-0.525
1397,0.155,-0.54
1398,0.16,-0.52
1399,0.155,-0.55
1400,0.16,-0.555
1401,0.165,-0.575
1402,0.16,-0.555
1403,0.185,-0.55
1404,0.17,-0.56
1405,0.15,-0.565
1406,0.17,-0.555
1407,0.165,-0.565
1408,0.15,-0.55
1409,0.155,-0.56
1410,0.15,-0.55
1411,0.18,-0.55
1412,0.135,-0.56
1413,0.15,-0.555
1414,0.145,-0.555
1415,0.145,-0.58
1416,0.16,-0.575
1417,0.155,-0.58
1418,0.15,-0.555
1419,0.175,-0.54
1420,0.17,-0.555
1421,0.15,-0.555
1422,0.16,-0.54
1423,0.155,-0.545
1424,0.175,-0.54
1425,0.16,-0.53
1426,0.165,-0.54
1427,0.15,-0.52
1428,0.14,-0.535
1429,0.12,-0.53
1430,0.13,-0.54
1431,0.14,-0.525
1432,0.125,-0.515
1433,0.13,-0.52
1434,0.14,-0.53
1435,0.15,-0.53
1436,0.14,-0.515
1437,0.11,-0.5
1438,0.125,-0.515
1439,0.105,-0.505
1440,0.13,-0.525
1441,0.085,-0.53
1442,0.12,-0.52
1443,0.115,-0.49
1444,0.11,-0.495
1445,0.09,-0.495
1446,0.09,-0.48
1447,0.11,-0.45
1448,0.11,-0.41
1449,0.1,-0.395
1450,0.105,-0.4
1451,0.135,-0.345
1452,0.145,-0.32
1453,0.165,-0.305
1454,0.18,-0.31
1455,0.185,-0.29
1456,0.16,-0.28
1457,0.18,-0.34
1458,0.2,-0.37
1459,0.18,-0.395
1460,0.125,-0.395
1461,0.125,-0.44
1462,0.15,-0.45
1463,0.13,-0.46
1464,0.11,-0.45
1465,0.09,-0.485
1466,0.08,-0.535
1467,0.085,-0.55
1468,0.08,-0.56
1469,0.08,-0.56
1470,0.06,-0.6
1471,0.065,-0.595
1472,0.07,-0.58
1473,0.07,-0.59
1474,0.075,-0.595
1475,0.075,-0.575
1476,0.055,-0.555
1477,0.045,-0.555
1478,0.075,-0.57
1479,0.08,-0.57
1480,0.05,-0.57
1481,0.05,-0.575
1482,0.05,-0.56
1483,0.04,-0.57
1484,0.035,-0.565
1485,0.05,-0.545
1486,0.045,-0.55
1487,0.08,-0.56
1488,0.055,-0.52
1489,0.045,-0.47
1490,0.045,-0.37
1491,0.04,-0.195
1492,0.055,0.095
1493,0.095,0.46
1494,0.105,0.805
1495,0.005,1.09
1496,-0.16,1.385
1497,-0.45,1.665
1498,-0.78,1.915
1499,-1.03,1.985
1500,-1.185,1.94
1501,-1.15,1.845
1502,-1.085,1.695
1503,-0.99,1.485
1504,-0.945,1.32
1505,-0.93,1.175
1506,-0.875,1.1
1507,-0.795,1.15
1508,-0.76,1.395
1509,-0.725,1.69
1510,-0.68,1.81
1511,-0.61,1.49
1512,-0.555,0.885
1513,-0.495,0.25
1514,-0.43,-0.2
1515,-0.335,-0.47
1516,-0.28,-0.59
1517,-0.22,-0.71
1518,-0.1,-0.78
1519,-0.04,-0.74
1520,0.035,-0.74
1521,0.12,-0.745
1522,0.155,-0.745
1523,0.195,-0.765
1524,0.23,-0.745
1525,0.235,-0.745
1526,0.255,-0.755
1527,0.275,-0.735
1528,0.26,-0.7
1529,0.29,-0.705
1530,0.3,-0.71
1531,0.325,-0.705
1532,0.315,-0.705
1533,0.31,-0.685
1534,0.31,-0.68
1535,0.31,-0.68
1536,0.315,-0.67
1537,0.325,-0.655
1538,0.33,-0.645
1539,0.35,-0.645
1540,0.345,-0.645
1541,0.355,-0.645
1542,0.395,-0.665
1543,0.395,-0.655
1544,0.38,-0.655
1545,0.405,-0.675
1546,0.41,-0.705
1547,0.43,-0.7
1548,0.44,-0.725
1549,0.44,-0.745
1550,0.465,-0.77
1551,0.465,-0.775
1552,0.49,-0.795
1553,0.48,-0.805
1554,0.505,-0.84
1555,0.5,-0.855
1556,0.515,-0.875
1557,0.5,-0.865
1558,0.525,-0.875
1559,0.545,-0.84
1560,0.525,-0.8
1561,0.52,-0.795
1562,0.505,-0.76
1563,0.46,-0.72
1564,0.46,-0.675
1565,0.45,-0.64
1566,0.43,-0.59
1567,0.39,-0.555
1568,0.34,-0.52
1569,0.33,-0.47
1570,0.31,-0.48
1571,0.29,-0.455
1572,0.24,-0.445
1573,0.265,-0.445
1574,0.215,-0.455
1575,0.21,-0.465
1576,0.15,-0.465
1577,0.155,-0.46
1578,0.14,-0.475
1579,0.135,-0.485
1580,0.11,-0.485
1581,0.11,-0.475
1582,0.085,-0.49
1583,0.11,-0.48
1584,0.085,-0.47
1585,0.09,-0.485
1586,0.1,-0.49
1587,0.075,-0.51
1588,0.08,-0.5
1589,0.09,-0.495
1590,0.095,-0.49
1591,0.12,-0.51
1592,0.13,-0.505
1593,0.11,-0.515
1594,0.115,-0.51
1595,0.12,-0.5
1596,0.105,-0.5
1597,0.1,-0.5
1598,0.115,-0.515
1599,0.115,-0.53
1600,0.13,-0.5
1601,0.11,-0.515
1602,0.125,-0.525
1603,0.105,-0.52
1604,0.09,-0.52
1605,0.105,-0.525
1606,0.135,-0.53
1607,0.1,-0.545
1608,0.095,-0.53
1609,0.115,-0.51
1610,0.115,-0.545
1611,0.11,-0.545
1612,0.09,-0.54
1613,0.12,-0.54
1614,0.115,-0.53
1615,0.11,-0.545
1616,0.12,-0.53
1617,0.105,-0.51
1618,0.11,-0.515
1619,0.115,-0.535
1620,0.11,-0.525
1621,0.125,-0.53
1622,0.115,-0.51
1623,0.105,-0.52
1624,0.11,-0.52
1625,0.13,-0.51
1626,0.12,-0.5
1627,0.135,-0.505
1628,0.12,-0.525
1629,0.12,-0.51
1630,0.135,-0.515
1631,0.115,-0.49
1632,0.15,-0.515
1633,0.135,-0.5
1634,0.11,-0.49
1635,0.1,-0.49
1636,0.115,-0.5
1637,0.15,-0.495
1638,0.125,-0.485
1639,0.12,-0.47
1640,0.105,-0.49
1641,0.11,-0.47
1642,0.125,-0.49
1643,0.08,-0.475
1644,0.105,-0.49
1645,0.115,-0.475
1646,0.12,-0.44
1647,0.12,-0.44
1648,0.135,-0.42
1649,0.13,-0.38
1650,0.13,-0.35
1651,0.145,-0.345
1652,0.165,-0.32
1653,0.15,-0.3
1654,0.165,-0.295
1655,0.18,-0.29
1656,0.2,-0.29
1657,0.21,-0.325
1658,0.2,-0.365
1659,0.165,-0.355
1660,0.17,-0.375
1661,0.17,-0.4
1662,0.135,-0.42
1663,0.145,-0.42
1664,0.11,-0.415
1665,0.1,-0.435
1666,0.09,-0.47
1667,0.085,-0.525
1668,0.075,-0.555
1669,0.1,-0.53
1670,0.095,-0.535
1671,0.075,-0.51
1672,0.08,-0.54
1673,0.09,-0.53
1674,0.08,-0.525
1675,0.055,-0.52
1676,0.075,-0.54
1677,0.095,-0.51
1678,0.065,-0.51
1679,0.08,-0.5
1680,0.08,-0.515
1681,0.09,-0.535
1682,0.085,-0.505
1683,0.09,-0.52
1684,0.1,-0.52
1685,0.085,-0.51
1686,0.085,-0.48
1687,0.085,-0.5
1688,0.07,-0.49
1689,0.07,-0.43
1690,0.07,-0.35
1691,0.06,-0.22
1692,0.06,-0.065
1693,0.09,0.21
1694,0.145,0.49
1695,0.065,0.725
1696,-0.075,0.905
1697,-0.265,1.14
1698,-0.61,1.375
1699,-0.9,1.52
1700,-1.115,1.515
1701,-1.15,1.45
1702,-1.135,1.38
1703,-1.045,1.205
1704,-0.96,1.055
1705,-0.91,0.905
1706,-0.88,0.755
1707,-0.805,0.705
1708,-0.735,0.825
1709,-0.7,1.06
1710,-0.66,1.275
1711,-0.62,1.22
1712,-0.55,0.745
1713,-0.47,0.115
1714,-0.435,-0.365
1715,-0.385,-0.605
1716,-0.31,-0.69
1717,-0.24,-0.71
1718,-0.165,-0.715
1719,-0.08,-0.7
1720,0,-0.675
1721,0.105,-0.65
1722,0.15,-0.64
1723,0.19,-0.64
1724,0.195,-0.64
1725,0.25,-0.62
1726,0.28,-0.62
1727,0.295,-0.61
1728,0.285,-0.605
1729,0.29,-0.605
1730,0.315,-0.61
1731,0.315,-0.61
1732,0.315,-0.59
1733,0.325,-0.6
1734,0.34,-0.6
1735,0.335,-0.605
1736,0.33,-0.59
1737,0.365,-0.595
1738,0.38,-0.595
1739,0.36,-0.6
1740,0.385,-0.6
1741,0.38,-0.58
1742,0.41,-0.6
1743,0.42,-0.6
1744,0.405,-0.61
1745,0.415,-0.62
1746,0.425,-0.625
1747,0.43,-0.64
1748,0.455,-0.655
1749,0.485,-0.655
1750,0.51,-0.67
1751,0.515,-0.68
1752,0.535,-0.685
1753,0.575,-0.68
1754,0.57,-0.715
1755,0.595,-0.735
1756,0.605,-0.74
1757,0.615,-0.745
1758,0.6,-0.77
1759,0.605,-0.78
1760,0.61,-0.755
1761,0.605,-0.745
1762,0.6,-0.72
1763,0.605,-0.72
1764,0.56,-0.685
1765,0.56,-0.63
1766,0.555,-0.58
1767,0.53,-0.57
1768,0.49,-0.54
1769,0.47,-0.485
1770,0.425,-0.475
1771,0.385,-0.445
1772,0.365,-0.43
1773,0.335,-0.425
1774,0.335,-0.42
1775,0.29,-0.425
1776,0.29,-0.41
1777,0.26,-0.42
1778,0.255,-0.42
1779,0.26,-0.44
1780,0.225,-0.445
1781,0.205,-0.44
1782,0.195,-0.455
1783,0.17,-0.455
1784,0.185,-0.445
1785,0.16,-0.45
1786,0.155,-0.465
1787,0.17,-0.48
1788,0.175,-0.46
1789,0.19,-0.475
1790,0.2,-0.485
1791,0.18,-0.49
1792,0.175,-0.495
1793,0.165,-0.48
1794,0.155,-0.48
1795,0.155,-0.495
1796,0.15,-0.515
1797,0.155,-0.505
1798,0.145,-0.49
1799,0.14,-0.5
1800,0.14,-0.53
1801,0.17,-0.52
1802,0.18,-0.495
1803,0.155,-0.535
1804,0.16,-0.53
1805,0.16,-0.53
1806,0.155,-0.52
1807,0.17,-0.55
1808,0.16,-0.525
1809,0.145,-0.52
1810,0.18,-0.52
1811,0.165,-0.52
1812,0.18,-0.535
1813,0.175,-0.53
1814,0.215,-0.515
1815,0.18,-0.525
1816,0.16,-0.545
1817,0.18,-0.52
1818,0.175,-0.5
1819,0.19,-0.525
1820,0.17,-0.54
1821,0.17,-0.53
1822,0.165,-0.53
1823,0.165,-0.54
1824,0.17,-0.54
1825,0.15,-0.525
1826,0.15,-0.535
1827,0.16,-0.505
1828,0.155,-0.5
1829,0.14,-0.505
1830,0.16,-0.505
1831,0.175,-0.51
1832,0.15,-0.505
1833,0.145,-0.525
1834,0.135,-0.515
1835,0.145,-0.515
1836,0.14,-0.515
1837,0.165,-0.5
1838,0.12,-0.495
1839,0.115,-0.495
1840,0.155,-0.46
1841,0.135,-0.485
1842,0.14,-0.485
1843,0.13,-0.5
1844,0.155,-0.485
1845,0.125,-0.48
1846,0.17,-0.465
1847,0.195,-0.485
1848,0.15,-0.475
1849,0.155,-0.455
1850,0.155,-0.465
1851,0.165,-0.46
1852,0.165,-0.455
1853,0.175,-0.385
1854,0.17,-0.375
1855,0.17,-0.355
1856,0.205,-0.325
1857,0.215,-0.285
1858,0.225,-0.27
1859,0.235,-0.275
1860,0.255,-0.265
1861,0.26,-0.26
1862,0.255,-0.305
1863,0.265,-0.345
1864,0.25,-0.35
1865,0.215,-0.355
1866,0.21,-0.385
1867,0.195,-0.395
1868,0.21,-0.41
1869,0.195,-0.405
1870,0.155,-0.425
1871,0.14,-0.445
1872,0.15,-0.485
1873,0.155,-0.505
1874,0.155,-0.51
1875,0.14,-0.51
1876,0.155,-0.515
1877,0.135,-0.53
1878,0.14,-0.51
1879,0.12,-0.505
1880,0.13,-0.515
1881,0.135,-0.52
1882,0.135,-0.51
1883,0.135,-0.525
1884,0.145,-0.52
1885,0.13,-0.51
1886,0.135,-0.52
1887,0.12,-0.5
1888,0.115,-0.51
1889,0.145,-0.505
1890,0.11,-0.51
1891,0.115,-0.48
1892,0.095,-0.48
1893,0.11,-0.505
1894,0.105,-0.485
1895,0.105,-0.425
1896,0.095,-0.385
1897,0.11,-0.27
1898,0.105,-0.12
1899,0.135,0.11
1900,0.165,0.37
1901,0.19,0.605
1902,0.075,0.78
1903,-0.085,0.985
1904,-0.375,1.25
1905,-0.67,1.445
1906,-0.925,1.51
1907,-1.05,1.465
1908,-1.095,1.375
1909,-1.015,1.24
1910,-0.96,1.075
1911,-0.9,0.93
1912,-0.865,0.765
1913,-0.81,0.65
1914,-0.735,0.635
1915,-0.695,0.795
1916,-0.66,1.04
1917,-0.615,1.215
1918,-0.575,1.03
1919,-0.495,0.515
1920,-0.465,-0.085
1921,-0.38,-0.48
1922,-0.32,-0.66
1923,-0.27,-0.75
1924,-0.19,-0.685
1925,-0.115,-0.69
1926,-0.04,-0.68
1927,0.07,-0.65
1928,0.14,-0.605
1929,0.185,-0.58
1930,0.245,-0.595
1931,0.265,-0.59
1932,0.305,-0.595
1933,0.3,-0.57
1934,0.325,-0.55
1935,0.345,-0.555
1936,0.345,-0.545
1937,0.365,-0.535
1938,0.36,-0.545
1939,0.375,-0.535
1940,0.365,-0.545
1941,0.37,-0.52
1942,0.375,-0.54
1943,0.355,-0.54
1944,0.375,-0.525
1945,0.38,-0.525
1946,0.405,-0.505
1947,0.39,-0.515
1948,0.425,-0.505
1949,0.435,-0.535
1950,0.455,-0.53
1951,0.47,-0.52
1952,0.48,-0.56
1953,0.475,-0.555
1954,0.47,-0.57
1955,0.485,-0.575
1956,0.49,-0.59
1957,0.515,-0.62
1958,0.515,-0.625
1959,0.535,-0.605
1960,0.57,-0.64
1961,0.585,-0.64
1962,0.57,-0.66
1963,0.575,-0.66
1964,0.59,-0.67
1965,0.61,-0.705
1966,0.58,-0.715
1967,0.575,-0.685
1968,0.605,-0.7
1969,0.595,-0.695
1970,0.58,-0.68
1971,0.56,-0.65
1972,0.56,-0.635
1973,0.54,-0.61
1974,0.525,-0.565
1975,0.495,-0.52
1976,0.495,-0.495
1977,0.475,-0.475
1978,0.44,-0.455
1979,0.425,-0.415
1980,0.43,-0.41
1981,0.41,-0.405
1982,0.385,-0.41
1983,0.36,-0.41
1984,0.32,-0.39
1985,0.29,-0.41
1986,0.265,-0.425
1987,0.245,-0.43
1988,0.23,-0.425
1989,0.24,-0.445
1990,0.225,-0.44
1991,0.2,-0.455
1992,0.18,-0.46
1993,0.165,-0.45
1994,0.19,-0.45
1995,0.175,-0.475
1996,0.165,-0.475
1997,0.2,-0.46
1998,0.195,-0.495
1999,0.18,-0.485
2000,0.155,-0.48
2001,0.17,-0.5
2002,0.17,-0.49
2003,0.18,-0.51
2004,0.175,-0.49
2005,0.175,-0.5
2006,0.175,-0.505
2007,0.18,-0.525
2008,0.165,-0.525
2009,0.19,-0.51
2010,0.185,-0.52
2011,0.195,-0.525
2012,0.195,-0.52
2013,0.185,-0.525
2014,0.18,-0.545
2015,0.17,-0.535
2016,0.185,-0.53
2017,0.195,-0.54
2018,0.18,-0.535
2019,0.18,-0.545
2020,0.17,-0.535
2021,0.19,-0.545
2022,0.18,-0.52
2023,0.18,-0.535
2024,0.19,-0.53
2025,0.17,-0.54
2026,0.16,-0.55
2027,0.17,-0.52
2028,0.185,-0.515
2029,0.19,-0.515
2030,0.19,-0.525
2031,0.205,-0.51
2032,0.19,-0.525
2033,0.195,-0.525
2034,0.175,-0.515
2035,0.2,-0.52
2036,0.2,-0.51
2037,0.18,-0.51
2038,0.175,-0.525
2039,0.175,-0.515
2040,0.195,-0.5
2041,0.18,-0.485
2042,0.17,-0.51
2043,0.205,-0.51
2044,0.19,-0.505
2045,0.2,-0.505
2046,0.18,-0.515
2047,0.19,-0.505
2048,0.17,-0.495
2049,0.205,-0.48
2050,0.16,-0.48
2051,0.175,-0.505
2052,0.17,-0.495
2053,0.18,-0.515
2054,0.18,-0.515
2055,0.18,-0.49
2056,0.185,-0.49
2057,0.19,-0.5
2058,0.175,-0.48
2059,0.195,-0.49
2060,0.2,-0.49
2061,0.2,-0.47
2062,0.19,-0.47
2063,0.19,-0.455
2064,0.21,-0.43
2065,0.175,-0.38
2066,0.19,-0.38
2067,0.19,-0.35
2068,0.22,-0.34
2069,0.24,-0.32
2070,0.25,-0.295
2071,0.235,-0.285
2072,0.25,-0.285
2073,0.28,-0.285
2074,0.275,-0.32
2075,0.29,-0.355
2076,0.275,-0.36
2077,0.26,-0.38
2078,0.24,-0.4
2079,0.24,-0.415
2080,0.225,-0.445
2081,0.21,-0.415
2082,0.205,-0.43
2083,0.185,-0.435
2084,0.17,-0.5
2085,0.185,-0.49
2086,0.195,-0.53
2087,0.165,-0.52
2088,0.185,-0.52
2089,0.16,-0.53
2090,0.17,-0.51
2091,0.155,-0.51
2092,0.17,-0.515
2093,0.175,-0.5
2094,0.195,-0.525
2095,0.195,-0.505
2096,0.165,-0.51
2097,0.18,-0.51
2098,0.165,-0.495
2099,0.16,-0.51
2100,0.155,-0.5
2101,0.15,-0.5
2102,0.15,-0.5
2103,0.175,-0.51
2104,0.19,-0.47
2105,0.17,-0.5
2106,0.195,-0.48
2107,0.19,-0.465
2108,0.175,-0.425
2109,0.18,-0.325
2110,0.17,-0.18
2111,0.185,0
2112,0.225,0.25
2113,0.23,0.545
2114,0.22,0.755
2115,0.09,0.91
2116,-0.095,1.14
2117,-0.405,1.385
2118,-0.68,1.57
2119,-0.9,1.6
2120,-1.045,1.545
2121,-1.045,1.46
2122,-0.995,1.3
2123,-0.935,1.135
2124,-0.85,0.97
2125,-0.845,0.79
2126,-0.8,0.675
2127,-0.715,0.635
2128,-0.645,0.785
2129,-0.63,1.035
2130,-0.595,1.24
2131,-0.54,1.15
2132,-0.465,0.715
2133,-0.44,0.095
2134,-0.36,-0.4
2135,-0.285,-0.66
2136,-0.235,-0.755
2137,-0.155,-0.74
2138,-0.09,-0.695
2139,-0.025,-0.695
2140,0.045,-0.67
2141,0.135,-0.61
2142,0.23,-0.605
2143,0.295,-0.6
2144,0.335,-0.61
2145,0.35,-0.625
2146,0.375,-0.595
2147,0.4,-0.57
2148,0.415,-0.57
2149,0.425,-0.575
2150,0.425,-0.555
2151,0.425,-0.555
2152,0.425,-0.55
2153,0.44,-0.54
2154,0.495,-0.53
2155,0.455,-0.535
2156,0.46,-0.515
2157,0.445,-0.535
2158,0.46,-0.55
2159,0.465,-0.535
2160,0.465,-0.53
2161,0.485,-0.53
2162,0.5,-0.555
2163,0.485,-0.55
2164,0.48,-0.565
2165,0.5,-0.56
2166,0.51,-0.565
2167,0.53,-0.585
2168,0.55,-0.585
2169,0.545,-0.595
2170,0.56,-0.63
2171,0.555,-0.625
2172,0.545,-0.635
2173,0.585,-0.645
2174,0.605,-0.66
2175,0.59,-0.67
2176,0.635,-0.68
2177,0.63,-0.695
2178,0.625,-0.705
2179,0.64,-0.735
2180,0.635,-0.73
2181,0.65,-0.71
2182,0.645,-0.7
2183,0.65,-0.685
2184,0.645,-0.665
2185,0.605,-0.625
2186,0.62,-0.605
2187,0.6,-0.575
2188,0.59,-0.54
2189,0.555,-0.49
2190,0.53,-0.46
2191,0.505,-0.445
2192,0.495,-0.425
2193,0.455,-0.37
2194,0.44,-0.38
2195,0.42,-0.375
2196,0.4,-0.39
2197,0.38,-0.39
2198,0.36,-0.37
2199,0.35,-0.405
2200,0.335,-0.38
2201,0.335,-0.405
2202,0.29,-0.42
2203,0.28,-0.42
2204,0.27,-0.44
2205,0.245,-0.44
2206,0.26,-0.44
2207,0.26,-0.445
2208,0.255,-0.455
2209,0.25,-0.47
2210,0.245,-0.47
2211,0.23,-0.47
2212,0.245,-0.465
2213,0.205,-0.48
2214,0.2,-0.48
2215,0.23,-0.47
2216,0.205,-0.485
2217,0.21,-0.51
2218,0.195,-0.495
2219,0.2,-0.48
2220,0.18,-0.5
2221,0.185,-0.515
2222,0.15,-0.525
2223,0.18,-0.5
2224,0.195,-0.5
2225,0.2,-0.515
2226,0.17,-0.515
2227,0.17,-0.505
2228,0.195,-0.53
2229,0.195,-0.54
2230,0.17,-0.53
2231,0.175,-0.525
2232,0.175,-0.535
2233,0.18,-0.525
2234,0.155,-0.54
2235,0.175,-0.54
2236,0.195,-0.55
2237,0.19,-0.56
2238,0.17,-0.555
2239,0.18,-0.55
2240,0.17,-0.555
2241,0.18,-0.545
2242,0.15,-0.545
2243,0.15,-0.545
2244,0.155,-0.53
2245,0.15,-0.555
2246,0.155,-0.54
2247,0.14,-0.55
2248,0.155,-0.555
2249,0.17,-0.535
2250,0.15,-0.535
2251,0.165,-0.53
2252,0.165,-0.53
2253,0.16,-0.51
2254,0.13,-0.525
2255,0.115,-0.51
2256,0.135,-0.505
2257,0.145,-0.525
2258,0.155,-0.5
2259,0.16,-0.52
2260,0.13,-0.515
2261,0.135,-0.515
2262,0.13,-0.52
2263,0.17,-0.51
2264,0.155,-0.51
2265,0.17,-0.505
2266,0.175,-0.51
2267,0.165,-0.5
2268,0.135,-0.515
2269,0.16,-0.5
2270,0.145,-0.515
2271,0.155,-0.485
2272,0.14,-0.52
2273,0.13,-0.505
2274,0.13,-0.525
2275,0.14,-0.515
2276,0.15,-0.5
2277,0.115,-0.485
2278,0.135,-0.45
2279,0.135,-0.425
2280,0.12,-0.41
2281,0.145,-0.385
2282,0.165,-0.35
2283,0.18,-0.32
2284,0.15,-0.32
2285,0.185,-0.295
2286,0.205,-0.305
2287,0.2,-0.3
2288,0.22,-0.33
2289,0.19,-0.365
2290,0.22,-0.37
2291,0.2,-0.385
2292,0.18,-0.41
2293,0.155,-0.455
2294,0.175,-0.455
2295,0.165,-0.45
2296,0.13,-0.475
2297,0.11,-0.505
2298,0.11,-0.535
2299,0.13,-0.55
2300,0.105,-0.535
2301,0.13,-0.565
2302,0.125,-0.56
2303,0.105,-0.545
2304,0.105,-0.555
2305,0.11,-0.555
2306,0.115,-0.56
2307,0.115,-0.565
2308,0.115,-0.56
2309,0.095,-0.555
2310,0.12,-0.56
2311,0.11,-0.52
2312,0.105,-0.53
2313,0.095,-0.55
2314,0.075,-0.55
2315,0.11,-0.555
2316,0.115,-0.545
2317,0.1,-0.52
2318,0.115,-0.515
2319,0.145,-0.52
2320,0.14,-0.495
2321,0.125,-0.455
2322,0.12,-0.375
2323,0.12,-0.235
2324,0.135,-0.06
2325,0.16,0.225
2326,0.2,0.55
2327,0.175,0.795
2328,0.08,1.01
2329,-0.105,1.25
2330,-0.375,1.5
2331,-0.65,1.685
2332,-0.86,1.695
2333,-0.96,1.625
2334,-0.915,1.525
2335,-0.85,1.335
2336,-0.79,1.14
2337,-0.725,0.955
2338,-0.69,0.785
2339,-0.595,0.705
2340,-0.555,0.75
2341,-0.52,0.985
2342,-0.515,1.24
2343,-0.44,1.355
2344,-0.4,1.05
2345,-0.38,0.455
2346,-0.315,-0.2
2347,-0.26,-0.625
2348,-0.21,-0.79
2349,-0.17,-0.82
2350,-0.115,-0.75
2351,-0.04,-0.715
2352,0.045,-0.71
2353,0.095,-0.66
2354,0.17,-0.61
2355,0.225,-0.635
2356,0.275,-0.635
2357,0.305,-0.625
2358,0.315,-0.605
2359,0.32,-0.59
2360,0.36,-0.595
2361,0.355,-0.585
2362,0.355,-0.57
2363,0.365,-0.56
2364,0.375,-0.565
2365,0.37,-0.54
2366,0.37,-0.55
2367,0.375,-0.535
2368,0.385,-0.53
2369,0.4,-0.585
2370,0.36,-0.56
2371,0.37,-0.545
2372,0.34,-0.55
2373,0.3,-0.555
2374,0.27,-0.57
2375,0.265,-0.565
2376,0.27,-0.585
2377,0.285,-0.59
2378,0.295,-0.585
2379,0.285,-0.59
2380,0.295,-0.605
2381,0.29,-0.635
2382,0.31,-0.64
2383,0.28,-0.64
2384,0.295,-0.65
2385,0.29,-0.685
2386,0.3,-0.71
2387,0.3,-0.705
2388,0.335,-0.715
2389,0.37,-0.72
2390,0.355,-0.74
2391,0.36,-0.74
2392,0.35,-0.75
2393,0.365,-0.74
2394,0.345,-0.74
2395,0.355,-0.695
2396,0.345,-0.685
2397,0.375,-0.65
2398,0.375,-0.625
2399,0.345,-0.575
2400,0.33,-0.54
2401,0.3,-0.51
2402,0.275,-0.48
2403,0.25,-0.45
2404,0.225,-0.42
2405,0.21,-0.39
2406,0.215,-0.38
2407,0.2,-0.38
2408,0.175,-0.385
2409,0.17,-0.39
