'sample interval','ECG1','ECG2'
181160,0.155,-0.425
181161,0.165,-0.435
181162,0.125,-0.445
181163,0.130,-0.420
181164,0.140,-0.435
181165,0.150,-0.450
181166,0.145,-0.440
181167,0.110,-0.455
181168,0.115,-0.465
181169,0.125,-0.465
181170,0.125,-0.470
181171,0.135,-0.490
181172,0.140,-0.480
181173,0.140,-0.465
181174,0.130,-0.475
181175,0.140,-0.500
181176,0.145,-0.495
181177,0.150,-0.490
181178,0.145,-0.500
181179,0.135,-0.515
181180,0.145,-0.520
181181,0.130,-0.535
181182,0.125,-0.510
181183,0.130,-0.510
181184,0.130,-0.525
181185,0.120,-0.510
181186,0.095,-0.510
181187,0.130,-0.520
181188,0.115,-0.530
181189,0.135,-0.500
181190,0.130,-0.515
181191,0.140,-0.520
181192,0.125,-0.520
181193,0.125,-0.530
181194,0.120,-0.510
181195,0.125,-0.520
181196,0.120,-0.530
181197,0.105,-0.525
181198,0.100,-0.520
181199,0.115,-0.525
181200,0.085,-0.515
181201,0.080,-0.515
181202,0.090,-0.520
181203,0.110,-0.495
181204,0.085,-0.515
181205,0.085,-0.510
181206,0.095,-0.500
181207,0.070,-0.480
181208,0.085,-0.495
181209,0.095,-0.500
181210,0.075,-0.515
181211,0.080,-0.505
181212,0.055,-0.480
181213,0.075,-0.490
181214,0.085,-0.485
181215,0.075,-0.485
181216,0.070,-0.475
181217,0.065,-0.495
181218,0.065,-0.500
181219,0.035,-0.480
181220,0.060,-0.475
181221,0.085,-0.480
181222,0.085,-0.495
181223,0.060,-0.470
181224,0.070,-0.465
181225,0.080,-0.445
181226,0.075,-0.415
181227,0.080,-0.400
181228,0.070,-0.375
181229,0.090,-0.355
181230,0.115,-0.340
181231,0.130,-0.290
181232,0.150,-0.265
181233,0.180,-0.240
181234,0.225,-0.255
181235,0.240,-0.260
181236,0.230,-0.290
181237,0.235,-0.320
181238,0.215,-0.355
181239,0.175,-0.340
181240,0.135,-0.355
181241,0.125,-0.390
181242,0.105,-0.405
181243,0.110,-0.445
181244,0.060,-0.430
181245,0.050,-0.455
181246,0.035,-0.520
181247,0.020,-0.535
181248,0.035,-0.540
181249,0.025,-0.540
181250,0.025,-0.560
181251,0.040,-0.530
181252,0.025,-0.530
181253,0.015,-0.545
181254,0.030,-0.545
181255,0.020,-0.550
181256,0.030,-0.545
181257,0.015,-0.545
181258,0.020,-0.520
181259,0.020,-0.540
181260,0.000,-0.560
181261,-0.005,-0.530
181262,0.015,-0.545
181263,0.000,-0.550
181264,-0.010,-0.545
181265,0.000,-0.525
181266,0.000,-0.530
181267,0.015,-0.525
181268,-0.010,-0.535
181269,0.000,-0.510
181270,0.000,-0.490
181271,0.010,-0.460
181272,0.010,-0.370
181273,0.025,-0.170
181274,0.035,0.070
181275,0.135,0.440
181276,0.205,0.850
181277,0.095,1.160
181278,-0.220,1.410
181279,-0.660,1.605
181280,-1.345,1.825
181281,-2.040,2.030
181282,-2.535,2.070
181283,-2.770,1.985
181284,-2.825,1.850
181285,-2.715,1.700
181286,-2.585,1.475
181287,-2.415,1.275
181288,-2.275,1.150
181289,-2.160,1.010
181290,-1.990,0.940
181291,-1.835,1.060
181292,-1.735,1.310
181293,-1.615,1.585
181294,-1.485,1.580
181295,-1.360,1.210
181296,-1.195,0.630
181297,-1.085,0.090
181298,-0.955,-0.335
181299,-0.795,-0.600
181300,-0.625,-0.685
181301,-0.440,-0.730
181302,-0.250,-0.750
181303,-0.075,-0.740
181304,0.100,-0.710
181305,0.255,-0.685
181306,0.370,-0.665
181307,0.430,-0.690
181308,0.525,-0.675
181309,0.550,-0.690
181310,0.560,-0.680
181311,0.570,-0.670
181312,0.625,-0.650
181313,0.660,-0.650
181314,0.670,-0.625
181315,0.655,-0.620
181316,0.665,-0.610
181317,0.670,-0.585
181318,0.700,-0.595
181319,0.690,-0.580
181320,0.715,-0.575
181321,0.730,-0.600
181322,0.730,-0.590
181323,0.735,-0.585
181324,0.745,-0.580
181325,0.775,-0.585
181326,0.785,-0.575
181327,0.800,-0.585
181328,0.810,-0.590
181329,0.830,-0.595
181330,0.870,-0.605
181331,0.870,-0.615
181332,0.900,-0.635
181333,0.920,-0.655
181334,0.930,-0.655
181335,0.965,-0.665
181336,0.995,-0.695
181337,1.040,-0.715
181338,1.055,-0.710
181339,1.045,-0.730
181340,1.070,-0.745
181341,1.090,-0.755
181342,1.105,-0.765
181343,1.125,-0.730
181344,1.125,-0.735
181345,1.130,-0.725
181346,1.105,-0.710
181347,1.115,-0.675
181348,1.075,-0.665
181349,1.050,-0.625
181350,1.035,-0.590
181351,1.010,-0.525
181352,0.955,-0.495
181353,0.920,-0.465
181354,0.875,-0.435
181355,0.845,-0.410
181356,0.800,-0.380
181357,0.725,-0.370
181358,0.670,-0.355
181359,0.625,-0.355
181360,0.575,-0.340
181361,0.520,-0.360
181362,0.460,-0.380
181363,0.410,-0.390
181364,0.365,-0.385
181365,0.345,-0.385
181366,0.300,-0.405
181367,0.290,-0.390
181368,0.285,-0.395
181369,0.260,-0.410
181370,0.240,-0.405
181371,0.225,-0.415
181372,0.210,-0.430
181373,0.185,-0.420
181374,0.175,-0.430
181375,0.190,-0.435
181376,0.195,-0.435
181377,0.190,-0.440
181378,0.165,-0.440
181379,0.200,-0.470
181380,0.170,-0.460
181381,0.185,-0.455
181382,0.170,-0.480
181383,0.185,-0.480
181384,0.205,-0.480
181385,0.205,-0.485
181386,0.190,-0.490
181387,0.190,-0.490
181388,0.195,-0.505
181389,0.220,-0.500
181390,0.205,-0.510
181391,0.190,-0.505
181392,0.185,-0.500
181393,0.205,-0.495
181394,0.215,-0.495
181395,0.205,-0.510
181396,0.225,-0.495
181397,0.190,-0.495
181398,0.205,-0.510
181399,0.205,-0.500
181400,0.215,-0.515
181401,0.205,-0.510
181402,0.200,-0.510
181403,0.185,-0.510
181404,0.200,-0.505
181405,0.170,-0.510
181406,0.200,-0.510
181407,0.190,-0.505
181408,0.205,-0.490
181409,0.190,-0.485
181410,0.185,-0.505
181411,0.160,-0.505
181412,0.170,-0.485
181413,0.175,-0.500
181414,0.170,-0.500
181415,0.155,-0.520
181416,0.150,-0.510
181417,0.155,-0.490
181418,0.155,-0.515
181419,0.130,-0.505
181420,0.180,-0.475
181421,0.135,-0.470
181422,0.145,-0.470
181423,0.130,-0.495
181424,0.125,-0.495
181425,0.125,-0.460
181426,0.150,-0.470
181427,0.140,-0.475
181428,0.140,-0.450
181429,0.140,-0.465
181430,0.120,-0.465
181431,0.100,-0.445
181432,0.110,-0.420
181433,0.135,-0.350
181434,0.150,-0.345
181435,0.155,-0.340
181436,0.185,-0.315
181437,0.250,-0.275
181438,0.235,-0.260
181439,0.265,-0.255
181440,0.295,-0.245
181441,0.285,-0.250
181442,0.310,-0.280
181443,0.295,-0.335
181444,0.275,-0.330
181445,0.225,-0.310
181446,0.200,-0.335
181447,0.190,-0.370
181448,0.175,-0.390
181449,0.160,-0.380
181450,0.125,-0.390
181451,0.105,-0.440
181452,0.075,-0.500
181453,0.090,-0.510
181454,0.105,-0.515
181455,0.105,-0.535
181456,0.095,-0.530
181457,0.095,-0.535
181458,0.105,-0.520
181459,0.105,-0.500
181460,0.105,-0.520
181461,0.100,-0.520
181462,0.120,-0.510
181463,0.090,-0.525
181464,0.110,-0.530
181465,0.080,-0.540
181466,0.090,-0.520
181467,0.085,-0.515
181468,0.085,-0.520
181469,0.085,-0.525
181470,0.090,-0.500
181471,0.100,-0.515
181472,0.100,-0.495
181473,0.080,-0.500
181474,0.100,-0.495
181475,0.105,-0.485
181476,0.095,-0.470
181477,0.075,-0.440
181478,0.095,-0.360
181479,0.110,-0.200
181480,0.140,-0.015
181481,0.215,0.240
181482,0.260,0.585
181483,0.220,0.825
181484,-0.060,0.985
181485,-0.560,1.180
181486,-1.250,1.405
181487,-2.005,1.605
181488,-2.520,1.615
181489,-2.780,1.540
181490,-2.785,1.450
181491,-2.670,1.260
181492,-2.520,1.075
181493,-2.350,0.910
181494,-2.255,0.750
181495,-2.115,0.655
181496,-1.940,0.710
181497,-1.810,0.895
181498,-1.680,1.140
181499,-1.565,1.260
181500,-1.410,1.005
181501,-1.260,0.470
181502,-1.170,-0.120
181503,-1.050,-0.500
181504,-0.895,-0.720
181505,-0.715,-0.770
181506,-0.575,-0.740
181507,-0.370,-0.710
181508,-0.170,-0.705
181509,0.030,-0.670
181510,0.215,-0.625
181511,0.375,-0.610
181512,0.490,-0.610
181513,0.555,-0.630
181514,0.625,-0.625
181515,0.640,-0.585
181516,0.665,-0.570
181517,0.680,-0.580
181518,0.710,-0.555
181519,0.720,-0.530
181520,0.740,-0.545
181521,0.735,-0.545
181522,0.760,-0.535
181523,0.765,-0.510
181524,0.785,-0.510
181525,0.810,-0.525
181526,0.810,-0.525
181527,0.840,-0.500
181528,0.845,-0.505
181529,0.870,-0.510
181530,0.870,-0.510
181531,0.895,-0.500
181532,0.900,-0.520
181533,0.915,-0.515
181534,0.940,-0.515
181535,0.970,-0.545
181536,1.010,-0.535
181537,1.040,-0.575
181538,1.055,-0.585
181539,1.070,-0.575
181540,1.100,-0.595
181541,1.150,-0.615
181542,1.155,-0.630
181543,1.170,-0.640
181544,1.215,-0.670
181545,1.220,-0.660
181546,1.230,-0.680
181547,1.240,-0.675
181548,1.250,-0.660
181549,1.270,-0.660
181550,1.265,-0.620
181551,1.245,-0.590
181552,1.235,-0.560
181553,1.185,-0.550
181554,1.155,-0.520
181555,1.095,-0.475
181556,1.065,-0.420
181557,1.025,-0.410
181558,0.955,-0.385
181559,0.920,-0.345
181560,0.840,-0.340
181561,0.800,-0.340
181562,0.740,-0.330
181563,0.695,-0.330
181564,0.625,-0.340
181565,0.570,-0.345
181566,0.525,-0.360
181567,0.500,-0.345
181568,0.450,-0.355
181569,0.430,-0.360
181570,0.370,-0.365
181571,0.355,-0.385
181572,0.350,-0.395
181573,0.325,-0.390
181574,0.300,-0.410
181575,0.285,-0.400
181576,0.275,-0.400
181577,0.280,-0.420
181578,0.270,-0.440
181579,0.270,-0.410
181580,0.265,-0.430
181581,0.290,-0.460
181582,0.250,-0.450
181583,0.255,-0.450
181584,0.265,-0.445
181585,0.260,-0.470
181586,0.265,-0.460
181587,0.275,-0.460
181588,0.250,-0.490
181589,0.240,-0.490
181590,0.265,-0.480
181591,0.275,-0.460
181592,0.255,-0.485
181593,0.280,-0.490
181594,0.275,-0.475
181595,0.280,-0.470
181596,0.260,-0.470
181597,0.260,-0.485
181598,0.265,-0.465
181599,0.275,-0.470
181600,0.250,-0.480
181601,0.290,-0.480
181602,0.255,-0.490
181603,0.260,-0.475
181604,0.265,-0.485
181605,0.255,-0.460
181606,0.265,-0.480
181607,0.270,-0.470
181608,0.275,-0.470
181609,0.255,-0.475
181610,0.270,-0.455
181611,0.230,-0.450
181612,0.245,-0.470
181613,0.235,-0.470
181614,0.240,-0.480
181615,0.240,-0.480
181616,0.245,-0.475
181617,0.220,-0.485
181618,0.210,-0.460
181619,0.220,-0.445
181620,0.220,-0.450
181621,0.215,-0.465
181622,0.210,-0.445
181623,0.235,-0.445
181624,0.235,-0.450
181625,0.210,-0.460
181626,0.210,-0.460
181627,0.235,-0.455
181628,0.225,-0.460
181629,0.210,-0.445
181630,0.210,-0.435
181631,0.215,-0.430
181632,0.225,-0.410
181633,0.220,-0.360
181634,0.210,-0.335
181635,0.220,-0.315
181636,0.270,-0.310
181637,0.325,-0.275
181638,0.310,-0.245
181639,0.335,-0.255
181640,0.365,-0.245
181641,0.385,-0.250
181642,0.380,-0.255
181643,0.410,-0.295
181644,0.365,-0.320
181645,0.315,-0.325
181646,0.290,-0.355
181647,0.230,-0.390
181648,0.230,-0.390
181649,0.200,-0.395
181650,0.165,-0.400
181651,0.150,-0.460
181652,0.155,-0.525
181653,0.150,-0.505
181654,0.170,-0.505
181655,0.140,-0.525
181656,0.145,-0.530
181657,0.140,-0.515
181658,0.120,-0.545
181659,0.145,-0.530
181660,0.135,-0.540
181661,0.150,-0.520
181662,0.140,-0.540
181663,0.115,-0.535
181664,0.135,-0.535
181665,0.120,-0.515
181666,0.120,-0.490
181667,0.110,-0.520
181668,0.150,-0.505
181669,0.125,-0.525
181670,0.140,-0.520
181671,0.150,-0.510
181672,0.140,-0.520
181673,0.115,-0.480
181674,0.130,-0.490
181675,0.125,-0.465
181676,0.135,-0.365
181677,0.140,-0.195
181678,0.160,0.005
181679,0.225,0.345
181680,0.320,0.705
181681,0.235,0.940
181682,-0.090,1.100
181683,-0.590,1.295
181684,-1.355,1.565
181685,-2.090,1.705
181686,-2.595,1.690
181687,-2.765,1.610
181688,-2.790,1.450
181689,-2.680,1.260
181690,-2.545,1.050
181691,-2.380,0.870
181692,-2.320,0.710
181693,-2.145,0.610
181694,-1.980,0.650
181695,-1.860,0.860
181696,-1.740,1.140
181697,-1.580,1.195
181698,-1.440,0.890
181699,-1.320,0.345
181700,-1.145,-0.200
181701,-1.025,-0.550
181702,-0.870,-0.735
181703,-0.675,-0.770
181704,-0.495,-0.785
181705,-0.260,-0.755
181706,-0.070,-0.735
181707,0.120,-0.695
181708,0.310,-0.640
181709,0.440,-0.640
181710,0.515,-0.640
181711,0.590,-0.650
181712,0.630,-0.625
181713,0.645,-0.610
181714,0.705,-0.610
181715,0.720,-0.590
181716,0.720,-0.590
181717,0.740,-0.580
181718,0.745,-0.580
181719,0.750,-0.540
181720,0.775,-0.550
181721,0.775,-0.525
181722,0.810,-0.550
181723,0.840,-0.520
181724,0.815,-0.510
181725,0.825,-0.490
181726,0.850,-0.505
181727,0.865,-0.495
181728,0.870,-0.500
181729,0.880,-0.505
181730,0.910,-0.510
181731,0.930,-0.520
181732,0.970,-0.515
181733,0.970,-0.525
181734,1.000,-0.580
181735,1.040,-0.580
181736,1.065,-0.610
181737,1.095,-0.625
181738,1.110,-0.630
181739,1.145,-0.650
181740,1.140,-0.650
181741,1.170,-0.660
181742,1.195,-0.695
181743,1.195,-0.680
181744,1.220,-0.665
181745,1.225,-0.700
181746,1.215,-0.685
181747,1.195,-0.630
181748,1.170,-0.610
181749,1.125,-0.580
181750,1.110,-0.540
181751,1.060,-0.500
181752,1.015,-0.460
181753,0.975,-0.450
181754,0.920,-0.400
181755,0.870,-0.385
181756,0.795,-0.380
181757,0.755,-0.370
181758,0.690,-0.355
181759,0.610,-0.340
181760,0.575,-0.360
181761,0.515,-0.375
181762,0.470,-0.380
181763,0.435,-0.390
181764,0.390,-0.420
181765,0.335,-0.425
181766,0.295,-0.420
181767,0.290,-0.415
181768,0.260,-0.420
181769,0.255,-0.425
181770,0.255,-0.450
181771,0.225,-0.435
181772,0.215,-0.445
181773,0.200,-0.470
181774,0.205,-0.450
181775,0.185,-0.470
181776,0.190,-0.480
181777,0.225,-0.470
181778,0.230,-0.470
181779,0.220,-0.470
181780,0.185,-0.480
181781,0.190,-0.495
181782,0.185,-0.490
181783,0.200,-0.500
181784,0.215,-0.500
181785,0.205,-0.500
181786,0.180,-0.490
181787,0.205,-0.470
181788,0.215,-0.495
181789,0.240,-0.490
181790,0.215,-0.500
181791,0.240,-0.515
181792,0.245,-0.510
181793,0.225,-0.515
181794,0.230,-0.520
181795,0.240,-0.525
181796,0.230,-0.535
181797,0.250,-0.510
181798,0.280,-0.495
181799,0.235,-0.500
181800,0.245,-0.500
181801,0.230,-0.520
181802,0.220,-0.490
181803,0.220,-0.500
181804,0.220,-0.505
181805,0.220,-0.510
181806,0.225,-0.490
181807,0.240,-0.510
181808,0.210,-0.490
181809,0.200,-0.495
181810,0.180,-0.485
181811,0.210,-0.500
181812,0.215,-0.505
181813,0.210,-0.465
181814,0.195,-0.495
181815,0.195,-0.505
181816,0.195,-0.500
181817,0.195,-0.480
181818,0.195,-0.465
181819,0.180,-0.500
181820,0.160,-0.480
181821,0.175,-0.465
181822,0.170,-0.455
181823,0.170,-0.465
181824,0.155,-0.485
181825,0.155,-0.470
181826,0.170,-0.445
181827,0.175,-0.435
181828,0.165,-0.425
181829,0.170,-0.430
181830,0.150,-0.390
181831,0.175,-0.355
181832,0.170,-0.325
181833,0.165,-0.300
181834,0.185,-0.275
181835,0.210,-0.290
181836,0.230,-0.265
181837,0.265,-0.220
181838,0.295,-0.200
181839,0.305,-0.235
181840,0.310,-0.250
181841,0.320,-0.265
181842,0.320,-0.300
181843,0.315,-0.325
181844,0.280,-0.350
181845,0.200,-0.345
181846,0.195,-0.360
181847,0.200,-0.390
181848,0.175,-0.390
181849,0.125,-0.405
181850,0.100,-0.425
181851,0.110,-0.495
181852,0.100,-0.515
181853,0.110,-0.490
181854,0.110,-0.475
181855,0.085,-0.505
181856,0.100,-0.505
181857,0.095,-0.505
181858,0.090,-0.505
181859,0.110,-0.530
181860,0.100,-0.520
181861,0.085,-0.480
181862,0.095,-0.490
181863,0.100,-0.515
181864,0.085,-0.490
181865,0.080,-0.520
181866,0.090,-0.490
181867,0.105,-0.520
181868,0.075,-0.510
181869,0.090,-0.480
181870,0.085,-0.490
181871,0.095,-0.480
181872,0.095,-0.455
181873,0.100,-0.460
181874,0.090,-0.405
181875,0.110,-0.340
181876,0.110,-0.170
181877,0.140,0.070
181878,0.195,0.435
181879,0.285,0.840
181880,0.180,1.135
181881,-0.110,1.360
181882,-0.605,1.570
181883,-1.320,1.820
181884,-2.045,1.985
181885,-2.550,1.960
181886,-2.740,1.850
181887,-2.700,1.685
181888,-2.590,1.455
181889,-2.365,1.240
181890,-2.235,1.080
181891,-2.145,0.925
181892,-2.000,0.870
181893,-1.820,0.940
181894,-1.705,1.155
181895,-1.600,1.420
181896,-1.470,1.520
181897,-1.340,1.250
181898,-1.180,0.700
181899,-1.075,0.115
181900,-0.950,-0.320
181901,-0.815,-0.585
181902,-0.645,-0.700
181903,-0.470,-0.725
181904,-0.285,-0.745
181905,-0.100,-0.710
181906,0.065,-0.685
181907,0.260,-0.675
181908,0.380,-0.680
181909,0.485,-0.655
181910,0.550,-0.680
181911,0.595,-0.670
181912,0.610,-0.650
181913,0.650,-0.630
181914,0.670,-0.630
181915,0.690,-0.635
181916,0.685,-0.595
181917,0.685,-0.605
181918,0.705,-0.580
181919,0.705,-0.585
181920,0.715,-0.595
181921,0.715,-0.585
181922,0.735,-0.565
181923,0.755,-0.585
181924,0.760,-0.555
181925,0.790,-0.555
181926,0.780,-0.560
181927,0.815,-0.555
181928,0.835,-0.525
181929,0.845,-0.535
181930,0.865,-0.570
181931,0.875,-0.560
181932,0.905,-0.595
181933,0.935,-0.620
181934,0.935,-0.615
181935,0.960,-0.635
181936,0.990,-0.645
181937,1.005,-0.675
181938,1.060,-0.665
181939,1.060,-0.700
181940,1.085,-0.705
181941,1.085,-0.715
181942,1.105,-0.720
181943,1.140,-0.705
181944,1.140,-0.710
181945,1.120,-0.690
181946,1.095,-0.670
181947,1.095,-0.655
181948,1.070,-0.630
181949,1.035,-0.575
181950,1.035,-0.560
181951,0.995,-0.545
181952,0.950,-0.470
181953,0.915,-0.450
181954,0.890,-0.445
181955,0.800,-0.410
181956,0.765,-0.370
181957,0.720,-0.345
181958,0.670,-0.360
181959,0.600,-0.355
181960,0.570,-0.370
181961,0.520,-0.360
181962,0.460,-0.395
181963,0.430,-0.395
181964,0.390,-0.410
181965,0.345,-0.385
181966,0.345,-0.425
181967,0.290,-0.435
181968,0.260,-0.410
181969,0.250,-0.430
181970,0.245,-0.460
181971,0.225,-0.475
181972,0.205,-0.450
181973,0.215,-0.450
181974,0.190,-0.445
181975,0.195,-0.455
181976,0.215,-0.465
181977,0.180,-0.475
181978,0.190,-0.470
181979,0.195,-0.485
181980,0.190,-0.515
181981,0.195,-0.490
181982,0.195,-0.490
181983,0.195,-0.495
181984,0.210,-0.480
181985,0.185,-0.485
181986,0.200,-0.495
181987,0.210,-0.520
181988,0.210,-0.520
181989,0.225,-0.525
181990,0.215,-0.510
181991,0.220,-0.535
181992,0.200,-0.535
181993,0.225,-0.540
181994,0.205,-0.530
181995,0.195,-0.525
181996,0.220,-0.545
181997,0.190,-0.545
181998,0.200,-0.555
181999,0.205,-0.560
182000,0.210,-0.530
182001,0.215,-0.520
182002,0.210,-0.525
182003,0.175,-0.545
182004,0.180,-0.555
182005,0.185,-0.535
182006,0.190,-0.545
182007,0.170,-0.545
182008,0.175,-0.525
182009,0.190,-0.505
182010,0.180,-0.550
182011,0.175,-0.555
182012,0.165,-0.555
182013,0.175,-0.540
182014,0.175,-0.510
182015,0.170,-0.530
182016,0.165,-0.540
182017,0.155,-0.540
182018,0.170,-0.550
182019,0.150,-0.525
182020,0.155,-0.535
182021,0.160,-0.515
182022,0.160,-0.510
182023,0.150,-0.525
182024,0.150,-0.530
182025,0.180,-0.505
182026,0.175,-0.490
182027,0.160,-0.520
182028,0.145,-0.515
182029,0.175,-0.500
182030,0.160,-0.500
182031,0.150,-0.500
182032,0.160,-0.490
182033,0.160,-0.460
182034,0.170,-0.470
182035,0.165,-0.430
182036,0.155,-0.400
182037,0.170,-0.365
182038,0.180,-0.350
182039,0.210,-0.360
182040,0.220,-0.310
182041,0.240,-0.245
182042,0.280,-0.245
182043,0.310,-0.265
182044,0.315,-0.270
182045,0.325,-0.295
182046,0.315,-0.350
182047,0.285,-0.360
182048,0.235,-0.360
182049,0.200,-0.360
182050,0.175,-0.375
182051,0.205,-0.425
182052,0.195,-0.420
182053,0.140,-0.430
182054,0.125,-0.425
182055,0.115,-0.495
182056,0.100,-0.520
182057,0.095,-0.520
182058,0.120,-0.520
182059,0.105,-0.545
182060,0.095,-0.535
182061,0.090,-0.535
182062,0.090,-0.530
182063,0.085,-0.540
182064,0.095,-0.540
182065,0.085,-0.545
182066,0.105,-0.530
182067,0.085,-0.530
182068,0.115,-0.530
182069,0.090,-0.520
182070,0.085,-0.540
182071,0.105,-0.530
182072,0.105,-0.510
182073,0.085,-0.525
182074,0.095,-0.535
182075,0.095,-0.500
182076,0.120,-0.510
182077,0.105,-0.485
182078,0.095,-0.490
182079,0.105,-0.470
182080,0.085,-0.430
182081,0.085,-0.320
182082,0.090,-0.150
182083,0.155,0.105
182084,0.250,0.495
182085,0.285,0.935
182086,0.155,1.245
182087,-0.160,1.455
182088,-0.660,1.690
182089,-1.360,1.930
182090,-2.035,2.110
182091,-2.515,2.130
182092,-2.750,2.015
182093,-2.765,1.910
182094,-2.640,1.715
182095,-2.465,1.495
182096,-2.245,1.310
182097,-2.115,1.160
182098,-2.000,1.040
182099,-1.800,1.100
182100,-1.680,1.290
182101,-1.575,1.565
182102,-1.440,1.740
182103,-1.305,1.555
182104,-1.170,1.050
182105,-1.040,0.445
182106,-0.910,-0.080
182107,-0.800,-0.410
182108,-0.625,-0.630
182109,-0.475,-0.715
182110,-0.335,-0.740
182111,-0.140,-0.780
182112,0.020,-0.725
182113,0.200,-0.700
182114,0.330,-0.695
182115,0.455,-0.695
182116,0.525,-0.690
182117,0.610,-0.680
182118,0.620,-0.670
182119,0.620,-0.655
182120,0.655,-0.665
182121,0.675,-0.665
182122,0.690,-0.665
182123,0.720,-0.630
182124,0.690,-0.615
182125,0.710,-0.610
182126,0.730,-0.600
182127,0.730,-0.560
182128,0.750,-0.595
182129,0.755,-0.590
182130,0.785,-0.590
182131,0.795,-0.590
182132,0.810,-0.545
182133,0.830,-0.575
182134,0.835,-0.585
182135,0.855,-0.575
182136,0.860,-0.585
182137,0.875,-0.595
182138,0.905,-0.615
182139,0.930,-0.625
182140,0.960,-0.625
182141,0.990,-0.640
182142,1.005,-0.655
182143,1.020,-0.665
182144,1.055,-0.690
182145,1.075,-0.720
182146,1.105,-0.725
182147,1.105,-0.755
182148,1.125,-0.745
182149,1.145,-0.750
182150,1.175,-0.760
182151,1.165,-0.765
182152,1.180,-0.740
182153,1.175,-0.725
182154,1.160,-0.710
182155,1.175,-0.665
182156,1.120,-0.635
182157,1.095,-0.605
182158,1.055,-0.570
182159,1.040,-0.540
182160,1.005,-0.505
182161,0.930,-0.450
182162,0.905,-0.430
182163,0.860,-0.405
182164,0.790,-0.370
182165,0.735,-0.365
182166,0.665,-0.370
182167,0.655,-0.360
182168,0.560,-0.375
182169,0.525,-0.370
182170,0.460,-0.395
182171,0.425,-0.405
182172,0.390,-0.400
182173,0.390,-0.405
182174,0.330,-0.410
182175,0.315,-0.420
182176,0.295,-0.410
182177,0.240,-0.420
182178,0.250,-0.440
182179,0.240,-0.430
182180,0.215,-0.440
182181,0.225,-0.430
182182,0.195,-0.440
182183,0.195,-0.440
182184,0.195,-0.445
182185,0.175,-0.435
182186,0.190,-0.455
182187,0.185,-0.465
182188,0.175,-0.465
182189,0.175,-0.475
182190,0.180,-0.480
182191,0.180,-0.500
182192,0.195,-0.500
182193,0.190,-0.495
182194,0.190,-0.490
182195,0.190,-0.485
182196,0.185,-0.510
182197,0.205,-0.500
182198,0.165,-0.515
182199,0.190,-0.515
182200,0.180,-0.525
182201,0.205,-0.515
182202,0.200,-0.510
182203,0.180,-0.535
182204,0.205,-0.545
182205,0.205,-0.535
182206,0.185,-0.525
182207,0.195,-0.530
182208,0.185,-0.530
182209,0.185,-0.545
182210,0.180,-0.540
182211,0.190,-0.525
182212,0.175,-0.535
182213,0.195,-0.525
182214,0.165,-0.520
182215,0.165,-0.515
182216,0.165,-0.505
182217,0.185,-0.510
182218,0.190,-0.505
182219,0.165,-0.525
182220,0.160,-0.520
182221,0.165,-0.520
182222,0.190,-0.505
182223,0.155,-0.525
182224,0.170,-0.535
182225,0.160,-0.515
182226,0.170,-0.505
182227,0.165,-0.505
182228,0.155,-0.505
182229,0.175,-0.520
182230,0.175,-0.495
182231,0.165,-0.510
182232,0.170,-0.490
182233,0.160,-0.500
182234,0.155,-0.495
182235,0.150,-0.475
182236,0.150,-0.505
182237,0.140,-0.490
182238,0.175,-0.485
182239,0.145,-0.480
182240,0.160,-0.510
182241,0.150,-0.495
182242,0.160,-0.450
182243,0.145,-0.410
182244,0.150,-0.385
182245,0.160,-0.375
